Time,Symbol,Price,Quantity,Type,Status,Value,Tag 
2010-08-02T20:00:00Z,RETL,1.1143562228573,8227,Market On Open,Filled,9167.8086454473, 
2021-06-04T15:00:00Z,RETL,43.4820979775,-167,Market,Filled,-7261.5103622425,Warning: No quote information available at 06/04/2021 11:00:00 America/New_York, order filled using TradeBar data 
2021-06-04T16:00:00Z,RETL,43.3038561902,-76,Market,Filled,-3291.0930704552,Warning: No quote information available at 06/04/2021 12:00:00 America/New_York, order filled using TradeBar data 
2021-06-07T14:00:00Z,RETL,45.178926275,233,Market,Filled,10526.689822075,Warning: No quote information available at 06/07/2021 10:00:00 America/New_York, order filled using TradeBar data 
2021-06-10T16:00:00Z,RETL,44.791877845,-160,Market,Filled,-7166.7004552,Warning: No quote information available at 06/10/2021 12:00:00 America/New_York, order filled using TradeBar data 
2021-06-11T14:00:00Z,RETL,46.483718405,154,Market,Filled,7158.49263437,Warning: No quote information available at 06/11/2021 10:00:00 America/New_York, order filled using TradeBar data 
2021-06-15T14:00:00Z,RETL,44.91415721755,-227,Market,Filled,-10195.513688384,Warning: No quote information available at 06/15/2021 10:00:00 America/New_York, order filled using TradeBar data 
2021-06-21T15:00:00Z,RETL,42.9361202798,163,Market,Filled,6998.5876056074,Warning: No quote information available at 06/21/2021 11:00:00 America/New_York, order filled using TradeBar data 
2021-06-22T14:00:00Z,RETL,43.26596933615,74,Market,Filled,3201.6817308751,Warning: No quote information available at 06/22/2021 10:00:00 America/New_York, order filled using TradeBar data 
2021-06-30T14:00:00Z,RETL,47.48451790985,-163,Market,Filled,-7739.9764193055,Warning: No quote information available at 06/30/2021 10:00:00 America/New_York, order filled using TradeBar data 
2021-06-30T15:00:00Z,RETL,48.20378955925,160,Market,Filled,7712.60632948,Warning: No quote information available at 06/30/2021 11:00:00 America/New_York, order filled using TradeBar data 
2021-07-06T14:00:00Z,RETL,46.99645782,-234,Market,Filled,-10997.17112988,Warning: No quote information available at 07/06/2021 10:00:00 America/New_York, order filled using TradeBar data 
2021-07-09T14:00:00Z,RETL,47.77655991595,230,Market,Filled,10988.608780668,Warning: No quote information available at 07/09/2021 10:00:00 America/New_York, order filled using TradeBar data 
2021-07-14T16:00:00Z,RETL,45.53666675945,-158,Market,Filled,-7194.7933479931,Warning: No quote information available at 07/14/2021 12:00:00 America/New_York, order filled using TradeBar data 
2021-07-15T14:00:00Z,RETL,44.53069995855,-72,Market,Filled,-3206.2103970156,Warning: No quote information available at 07/15/2021 10:00:00 America/New_York, order filled using TradeBar data 
2021-07-20T15:00:00Z,RETL,42.43567065,168,Market,Filled,7129.1926692,Warning: No quote information available at 07/20/2021 11:00:00 America/New_York, order filled using TradeBar data 
2021-07-20T17:00:00Z,RETL,43.89209,75,Market,Filled,3291.90675,Warning: No quote information available at 07/20/2021 13:00:00 America/New_York, order filled using TradeBar data 
2021-07-27T14:00:00Z,RETL,44.39086375,-167,Market,Filled,-7413.27424625,Warning: No quote information available at 07/27/2021 10:00:00 America/New_York, order filled using TradeBar data 
2021-07-27T16:00:00Z,RETL,43.0651231225,-76,Market,Filled,-3272.94935731,Warning: No quote information available at 07/27/2021 12:00:00 America/New_York, order filled using TradeBar data 
2021-07-29T14:00:00Z,RETL,45.63979322,234,Market,Filled,10679.71161348,Warning: No quote information available at 07/29/2021 10:00:00 America/New_York, order filled using TradeBar data 
2021-08-03T14:00:00Z,RETL,43.53845941125,-234,Market,Filled,-10187.999502233,Warning: No quote information available at 08/03/2021 10:00:00 America/New_York, order filled using TradeBar data 
2021-08-03T16:00:00Z,RETL,45.7225896625,223,Market,Filled,10196.137494738,Warning: No quote information available at 08/03/2021 12:00:00 America/New_York, order filled using TradeBar data 
2021-08-04T14:00:00Z,RETL,43.6127767,-223,Market,Filled,-9725.6492041,Warning: No quote information available at 08/04/2021 10:00:00 America/New_York, order filled using TradeBar data 
2021-08-06T14:00:00Z,RETL,44.44672641,220,Market,Filled,9778.2798102,Warning: No quote information available at 08/06/2021 10:00:00 America/New_York, order filled using TradeBar data 
2021-08-09T14:00:00Z,RETL,43.1469220175,-70,Market,Filled,-3020.284541225,Warning: No quote information available at 08/09/2021 10:00:00 America/New_York, order filled using TradeBar data 
2021-08-09T16:00:00Z,RETL,44.424780365,68,Market,Filled,3020.88506482,Warning: No quote information available at 08/09/2021 12:00:00 America/New_York, order filled using TradeBar data 
2021-08-13T19:00:00Z,RETL,45.051240195,-150,Market,Filled,-6757.68602925,Warning: No quote information available at 08/13/2021 15:00:00 America/New_York, order filled using TradeBar data 
2021-08-16T14:00:00Z,RETL,43.199792035,-68,Market,Filled,-2937.58585838,Warning: No quote information available at 08/16/2021 10:00:00 America/New_York, order filled using TradeBar data 
2021-08-20T14:00:00Z,RETL,41.8181887475,158,Market,Filled,6607.273822105,Warning: No quote information available at 08/20/2021 10:00:00 America/New_York, order filled using TradeBar data 
2021-08-20T17:00:00Z,RETL,43.076096145,71,Market,Filled,3058.402826295,Warning: No quote information available at 08/20/2021 13:00:00 America/New_York, order filled using TradeBar data 
2021-08-26T14:00:00Z,RETL,44.3998416775,-157,Market,Filled,-6970.7751433675,Warning: No quote information available at 08/26/2021 10:00:00 America/New_York, order filled using TradeBar data 
2021-08-27T14:00:00Z,RETL,43.82026658,-72,Market,Filled,-3155.05919376,Warning: No quote information available at 08/27/2021 10:00:00 America/New_York, order filled using TradeBar data 
2021-08-27T16:00:00Z,RETL,45.78344006,69,Market,Filled,3159.05736414,Warning: No quote information available at 08/27/2021 12:00:00 America/New_York, order filled using TradeBar data 
2021-08-30T14:00:00Z,RETL,45.785435155,152,Market,Filled,6959.38614356,Warning: No quote information available at 08/30/2021 10:00:00 America/New_York, order filled using TradeBar data 
2021-08-31T14:00:00Z,RETL,44.6611991225,-70,Market,Filled,-3126.283938575,Warning: No quote information available at 08/31/2021 10:00:00 America/New_York, order filled using TradeBar data 
2021-09-01T15:00:00Z,RETL,46.22635115,67,Market,Filled,3097.16552705,Warning: No quote information available at 09/01/2021 11:00:00 America/New_York, order filled using TradeBar data 
2021-09-03T15:00:00Z,RETL,44.67017705,-149,Market,Filled,-6655.85638045,Warning: No quote information available at 09/03/2021 11:00:00 America/New_York, order filled using TradeBar data 
2021-09-03T16:00:00Z,RETL,44.4657197144,-69,Market,Filled,-3068.1346602936,Warning: No quote information available at 09/03/2021 12:00:00 America/New_York, order filled using TradeBar data 
2021-09-10T14:00:00Z,RETL,43.2247307225,154,Market,Filled,6656.608531265,Warning: No quote information available at 09/10/2021 10:00:00 America/New_York, order filled using TradeBar data 
2021-09-10T20:00:00Z,RETL,41.368294825,-154,Market On Open,Filled,-6370.71740305, 
2021-09-15T16:00:00Z,RETL,40.300919,161,Market,Filled,6488.447959,Warning: No quote information available at 09/15/2021 12:00:00 America/New_York, order filled using TradeBar data 
2021-09-16T14:00:00Z,RETL,42.210224915,71,Market,Filled,2996.925968965,Warning: No quote information available at 09/16/2021 10:00:00 America/New_York, order filled using TradeBar data 
2021-09-20T16:00:00Z,RETL,40.05352722,-232,Market,Filled,-9292.41831504,Warning: No quote information available at 09/20/2021 12:00:00 America/New_York, order filled using TradeBar data 
2021-09-21T14:00:00Z,RETL,41.3772727525,71,Market,Filled,2937.7863654275,Warning: No quote information available at 09/21/2021 10:00:00 America/New_York, order filled using TradeBar data 
2021-09-21T15:00:00Z,RETL,39.584679895,-71,Market,Filled,-2810.512272545,Warning: No quote information available at 09/21/2021 11:00:00 America/New_York, order filled using TradeBar data 
2021-09-22T14:00:00Z,RETL,41.98876937,218,Market,Filled,9153.55172266,Warning: No quote information available at 09/22/2021 10:00:00 America/New_York, order filled using TradeBar data 
2021-09-30T14:00:00Z,RETL,40.3777301575,-218,Market,Filled,-8802.345174335,Warning: No quote information available at 09/30/2021 10:00:00 America/New_York, order filled using TradeBar data 
2021-10-05T14:00:00Z,RETL,37.99857937,159,Market,Filled,6041.77411983,Warning: No quote information available at 10/05/2021 10:00:00 America/New_York, order filled using TradeBar data 
2021-10-06T14:00:00Z,RETL,36.3862632967,-159,Market,Filled,-5785.4158641753,Warning: No quote information available at 10/06/2021 10:00:00 America/New_York, order filled using TradeBar data 
2021-10-07T14:00:00Z,RETL,38.77177843725,222,Market,Filled,8607.3348130695,Warning: No quote information available at 10/07/2021 10:00:00 America/New_York, order filled using TradeBar data 
2021-10-11T17:00:00Z,RETL,36.709748,-222,Market,Filled,-8149.564056,Warning: No quote information available at 10/11/2021 13:00:00 America/New_York, order filled using TradeBar data 
2021-10-13T16:00:00Z,RETL,36.955144685,151,Market,Filled,5580.226847435,Warning: No quote information available at 10/13/2021 12:00:00 America/New_York, order filled using TradeBar data 
2021-10-13T18:00:00Z,RETL,37.2801057586,69,Market,Filled,2572.3272973434,Warning: No quote information available at 10/13/2021 14:00:00 America/New_York, order filled using TradeBar data 
2021-10-27T14:00:00Z,RETL,41.767313825,-151,Market,Filled,-6306.864387575,Warning: No quote information available at 10/26/2021 16:00:00 America/New_York, order filled using TradeBar data 
2021-10-28T14:00:00Z,RETL,40.44057565,-69,Market,Filled,-2790.39971985,Warning: No quote information available at 10/28/2021 10:00:00 America/New_York, order filled using TradeBar data 
2021-10-29T15:00:00Z,RETL,41.587755275,149,Market,Filled,6196.575535975,Warning: No quote information available at 10/29/2021 11:00:00 America/New_York, order filled using TradeBar data 
2021-11-01T14:00:00Z,RETL,43.862163575,65,Market,Filled,2851.040632375,Warning: No quote information available at 11/01/2021 10:00:00 America/New_York, order filled using TradeBar data 
2021-11-10T19:00:00Z,RETL,50.7602045375,-147,Market,Filled,-7461.7500670125,Warning: No quote information available at 11/10/2021 14:00:00 America/New_York, order filled using TradeBar data 
2021-11-10T20:00:00Z,RETL,49.81752215,-67,Market,Filled,-3337.77398405,Warning: No quote information available at 11/10/2021 15:00:00 America/New_York, order filled using TradeBar data 
2021-11-11T15:00:00Z,RETL,52.0669917625,206,Market,Filled,10725.800303075,Warning: No quote information available at 11/11/2021 10:00:00 America/New_York, order filled using TradeBar data 
2021-11-17T18:00:00Z,RETL,52.201660675,-141,Market,Filled,-7360.434155175,Warning: No quote information available at 11/17/2021 13:00:00 America/New_York, order filled using TradeBar data 
2021-11-18T15:00:00Z,RETL,54.31316946825,135,Market,Filled,7332.2778782138,Warning: No quote information available at 11/18/2021 10:00:00 America/New_York, order filled using TradeBar data 
2021-11-19T16:00:00Z,RETL,52.57075325,-200,Market,Filled,-10514.15065,Warning: No quote information available at 11/19/2021 11:00:00 America/New_York, order filled using TradeBar data 
2021-11-22T15:00:00Z,RETL,53.1243921125,135,Market,Filled,7171.7929351875,Warning: No quote information available at 11/22/2021 10:00:00 America/New_York, order filled using TradeBar data 
2021-11-22T17:00:00Z,RETL,50.61556015,-135,Market,Filled,-6833.10062025,Warning: No quote information available at 11/22/2021 12:00:00 America/New_York, order filled using TradeBar data 
2021-11-22T20:00:00Z,RETL,53.3488403,131,Market,Filled,6988.6980793,Warning: No quote information available at 11/22/2021 15:00:00 America/New_York, order filled using TradeBar data 
2021-11-23T16:00:00Z,RETL,48.90726005625,-131,Market,Filled,-6406.8510673687,Warning: No quote information available at 11/23/2021 11:00:00 America/New_York, order filled using TradeBar data 
2021-12-06T15:00:00Z,RETL,38.40557875,172,Market,Filled,6605.759545,Warning: No quote information available at 12/06/2021 10:00:00 America/New_York, order filled using TradeBar data 
2021-12-06T16:00:00Z,RETL,39.59475512475,77,Market,Filled,3048.7961446058,Warning: No quote information available at 12/06/2021 11:00:00 America/New_York, order filled using TradeBar data 
2021-12-09T20:00:00Z,RETL,38.774671325,-171,Market,Filled,-6630.468796575,Warning: No quote information available at 12/09/2021 15:00:00 America/New_York, order filled using TradeBar data 
2021-12-10T15:00:00Z,RETL,37.68734455,-78,Market,Filled,-2939.6128749,Warning: No quote information available at 12/10/2021 10:00:00 America/New_York, order filled using TradeBar data 
2021-12-16T15:00:00Z,RETL,35.41293625,185,Market,Filled,6551.39320625,Warning: No quote information available at 12/16/2021 10:00:00 America/New_York, order filled using TradeBar data 
2021-12-16T18:00:00Z,RETL,32.88924082975,-185,Market,Filled,-6084.5095535037,Warning: No quote information available at 12/16/2021 13:00:00 America/New_York, order filled using TradeBar data 
2021-12-21T15:00:00Z,RETL,32.2,194,Market,Filled,6246.8,Warning: No quote information available at 12/21/2021 10:00:00 America/New_York, order filled using TradeBar data 
2021-12-21T18:00:00Z,RETL,33.31,86,Market,Filled,2864.66,Warning: No quote information available at 12/21/2021 13:00:00 America/New_York, order filled using TradeBar data 
2022-01-05T18:00:00Z,RETL,36.28,-192,Market,Filled,-6965.76,Warning: No quote information available at 01/05/2022 13:00:00 America/New_York, order filled using TradeBar data 
2022-01-05T20:00:00Z,RETL,34.4115,-88,Market,Filled,-3028.212,Warning: No quote information available at 01/05/2022 15:00:00 America/New_York, order filled using TradeBar data 
2022-01-11T21:00:00Z,RETL,32.95,209,Market On Open,Filled,6886.55, 
2022-01-12T15:00:00Z,RETL,33.32,92,Market,Filled,3065.44,Warning: No quote information available at 01/12/2022 10:00:00 America/New_York, order filled using TradeBar data 
2022-01-12T17:00:00Z,RETL,31.06,-94,Market,Filled,-2919.64,Warning: No quote information available at 01/12/2022 12:00:00 America/New_York, order filled using TradeBar data 
2022-01-13T17:00:00Z,RETL,32.3199,91,Market,Filled,2941.1109,Warning: No quote information available at 01/13/2022 12:00:00 America/New_York, order filled using TradeBar data 
