Time,Symbol,Price,Quantity,Type,Status,Value,Tag 
2010-04-27T20:00:00Z,DRV,8614.04881,1,Market On Open,Filled,8614.04881, 
2020-03-03T15:00:00Z,DRV,266.26289495,-13,Market,Filled,-3461.41763435,Warning: No quote information available at 03/03/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-03-03T16:00:00Z,DRV,246.58042204,-6,Market,Filled,-1479.48253224,Warning: No quote information available at 03/03/2020 11:00:00 America/New_York, order filled using TradeBar data 
2020-03-03T20:00:00Z,DRV,269.7607801103,5,Market,Filled,1348.8039005515,Warning: No quote information available at 03/03/2020 15:00:00 America/New_York, order filled using TradeBar data 
2020-03-04T15:00:00Z,DRV,248.2779104397,-5,Market,Filled,-1241.3895521985,Warning: No quote information available at 03/04/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-03-05T20:00:00Z,DRV,255.27268165,13,Market,Filled,3318.54486145,Warning: No quote information available at 03/05/2020 15:00:00 America/New_York, order filled using TradeBar data 
2020-03-06T15:00:00Z,DRV,277.3749997066,5,Market,Filled,1386.874998533,Warning: No quote information available at 03/06/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-03-24T20:00:00Z,DRV,495.2,-13,Market On Open,Filled,-6437.6, 
2020-03-25T14:00:00Z,DRV,483.65,-5,Market,Filled,-2418.25,Warning: No quote information available at 03/25/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-03-31T14:00:00Z,DRV,324,18,Market,Filled,5832,Warning: No quote information available at 03/31/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-04-01T14:00:00Z,DRV,374.48,7,Market,Filled,2621.36,Warning: No quote information available at 04/01/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-04-06T14:00:00Z,DRV,327.001,-25,Market,Filled,-8175.025,Warning: No quote information available at 04/06/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-04-15T14:00:00Z,DRV,223.501,26,Market,Filled,5811.026,Warning: No quote information available at 04/15/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-04-16T14:00:00Z,DRV,236.5,11,Market,Filled,2601.5,Warning: No quote information available at 04/16/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-04-27T14:00:00Z,DRV,232,-37,Market,Filled,-8584,Warning: No quote information available at 04/27/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-04-30T14:00:00Z,DRV,216.95,27,Market,Filled,5857.65,Warning: No quote information available at 04/30/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-05-01T14:00:00Z,DRV,229.55,12,Market,Filled,2754.6,Warning: No quote information available at 05/01/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-05-07T16:00:00Z,DRV,224,-27,Market,Filled,-6048,Warning: No quote information available at 05/07/2020 12:00:00 America/New_York, order filled using TradeBar data 
2020-05-08T14:00:00Z,DRV,216.15,-12,Market,Filled,-2593.8,Warning: No quote information available at 05/08/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-05-12T14:00:00Z,DRV,239.2,36,Market,Filled,8611.2,Warning: No quote information available at 05/12/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-05-18T14:00:00Z,DRV,234.2,-36,Market,Filled,-8431.2,Warning: No quote information available at 05/18/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-05-21T16:00:00Z,DRV,230.491,25,Market,Filled,5762.275,Warning: No quote information available at 05/21/2020 12:00:00 America/New_York, order filled using TradeBar data 
2020-05-22T18:00:00Z,DRV,223.602,-25,Market,Filled,-5590.05,Warning: No quote information available at 05/22/2020 14:00:00 America/New_York, order filled using TradeBar data 
2020-05-29T14:00:00Z,DRV,187.46,30,Market,Filled,5623.8,Warning: No quote information available at 05/29/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-05-29T19:00:00Z,DRV,181.6,-30,Market,Filled,-5448,Warning: No quote information available at 05/29/2020 15:00:00 America/New_York, order filled using TradeBar data 
2020-06-01T14:00:00Z,DRV,182.75,30,Market,Filled,5482.5,Warning: No quote information available at 06/01/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-06-01T15:00:00Z,DRV,176.612,-30,Market,Filled,-5298.36,Warning: No quote information available at 06/01/2020 11:00:00 America/New_York, order filled using TradeBar data 
2020-06-10T14:00:00Z,DRV,141.756,38,Market,Filled,5386.728,Warning: No quote information available at 06/10/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-06-10T15:00:00Z,DRV,146.9,17,Market,Filled,2497.3,Warning: No quote information available at 06/10/2020 11:00:00 America/New_York, order filled using TradeBar data 
2020-06-15T19:00:00Z,DRV,147.4,-38,Market,Filled,-5601.2,Warning: No quote information available at 06/15/2020 15:00:00 America/New_York, order filled using TradeBar data 
2020-06-16T14:00:00Z,DRV,135.301,-17,Market,Filled,-2300.117,Warning: No quote information available at 06/16/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-06-18T14:00:00Z,DRV,148.1,37,Market,Filled,5479.7,Warning: No quote information available at 06/18/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-06-19T14:00:00Z,DRV,148.4,17,Market,Filled,2522.8,Warning: No quote information available at 06/19/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-06-30T14:00:00Z,DRV,164.3,-37,Market,Filled,-6079.1,Warning: No quote information available at 06/30/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-06-30T15:00:00Z,DRV,159.7,-17,Market,Filled,-2714.9,Warning: No quote information available at 06/30/2020 11:00:00 America/New_York, order filled using TradeBar data 
2020-07-07T14:00:00Z,DRV,156.15,56,Market,Filled,8744.4,Warning: No quote information available at 07/07/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-07-13T17:00:00Z,DRV,158.206,-39,Market,Filled,-6170.034,Warning: No quote information available at 07/13/2020 13:00:00 America/New_York, order filled using TradeBar data 
2020-07-13T20:00:00Z,DRV,168.4,37,Market On Open,Filled,6230.8, 
2020-07-15T14:00:00Z,DRV,157.601,-54,Market,Filled,-8510.454,Warning: No quote information available at 07/15/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-07-16T15:00:00Z,DRV,163.8,51,Market,Filled,8353.8,Warning: No quote information available at 07/16/2020 11:00:00 America/New_York, order filled using TradeBar data 
2020-07-17T18:00:00Z,DRV,156.81,-51,Market,Filled,-7997.31,Warning: No quote information available at 07/17/2020 14:00:00 America/New_York, order filled using TradeBar data 
2020-07-20T14:00:00Z,DRV,159.6,35,Market,Filled,5586,Warning: No quote information available at 07/20/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-07-20T15:00:00Z,DRV,162.2,15,Market,Filled,2433,Warning: No quote information available at 07/20/2020 11:00:00 America/New_York, order filled using TradeBar data 
2020-07-22T15:00:00Z,DRV,154.7,-50,Market,Filled,-7735,Warning: No quote information available at 07/22/2020 11:00:00 America/New_York, order filled using TradeBar data 
2020-07-24T14:00:00Z,DRV,156.9,34,Market,Filled,5334.6,Warning: No quote information available at 07/24/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-07-24T16:00:00Z,DRV,159.383,16,Market,Filled,2550.128,Warning: No quote information available at 07/24/2020 12:00:00 America/New_York, order filled using TradeBar data 
2020-07-27T20:00:00Z,DRV,154.9,-16,Market On Open,Filled,-2478.4, 
2020-07-28T15:00:00Z,DRV,151.3,-34,Market,Filled,-5144.2,Warning: No quote information available at 07/28/2020 11:00:00 America/New_York, order filled using TradeBar data 
2020-07-31T14:00:00Z,DRV,142.75,36,Market,Filled,5139,Warning: No quote information available at 07/31/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-08-03T14:00:00Z,DRV,146.8,16,Market,Filled,2348.8,Warning: No quote information available at 08/03/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-08-04T16:00:00Z,DRV,138.813,-52,Market,Filled,-7218.276,Warning: No quote information available at 08/04/2020 12:00:00 America/New_York, order filled using TradeBar data 
2020-08-06T14:00:00Z,DRV,142.161,51,Market,Filled,7250.211,Warning: No quote information available at 08/06/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-08-07T14:00:00Z,DRV,138.8,-16,Market,Filled,-2220.8,Warning: No quote information available at 08/07/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-08-07T15:00:00Z,DRV,138.1,-35,Market,Filled,-4833.5,Warning: No quote information available at 08/07/2020 11:00:00 America/New_York, order filled using TradeBar data 
2020-08-11T15:00:00Z,DRV,137.4,35,Market,Filled,4809,Warning: No quote information available at 08/11/2020 11:00:00 America/New_York, order filled using TradeBar data 
2020-08-11T18:00:00Z,DRV,134.6,-35,Market,Filled,-4711,Warning: No quote information available at 08/11/2020 14:00:00 America/New_York, order filled using TradeBar data 
2020-08-11T20:00:00Z,DRV,135.5,50,Market On Open,Filled,6775, 
2020-08-13T14:00:00Z,DRV,133.7,-15,Market,Filled,-2005.5,Warning: No quote information available at 08/13/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-08-13T15:00:00Z,DRV,136.9,16,Market,Filled,2190.4,Warning: No quote information available at 08/13/2020 11:00:00 America/New_York, order filled using TradeBar data 
2020-08-24T20:00:00Z,DRV,138.1,-35,Market On Open,Filled,-4833.5, 
2020-08-25T15:00:00Z,DRV,141.007,35,Market,Filled,4935.245,Warning: No quote information available at 08/25/2020 11:00:00 America/New_York, order filled using TradeBar data 
2020-08-25T17:00:00Z,DRV,138.9,-35,Market,Filled,-4861.5,Warning: No quote information available at 08/25/2020 13:00:00 America/New_York, order filled using TradeBar data 
2020-08-25T20:00:00Z,DRV,137.6,-16,Market On Open,Filled,-2201.6, 
2020-08-26T14:00:00Z,DRV,139.6,34,Market,Filled,4746.4,Warning: No quote information available at 08/26/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-08-26T15:00:00Z,DRV,142.14,16,Market,Filled,2274.24,Warning: No quote information available at 08/26/2020 11:00:00 America/New_York, order filled using TradeBar data 
2020-08-27T14:00:00Z,DRV,135.4,-50,Market,Filled,-6770,Warning: No quote information available at 08/27/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-08-31T15:00:00Z,DRV,136.5,34,Market,Filled,4641,Warning: No quote information available at 08/31/2020 11:00:00 America/New_York, order filled using TradeBar data 
2020-09-01T14:00:00Z,DRV,138.001,15,Market,Filled,2070.015,Warning: No quote information available at 09/01/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-09-02T16:00:00Z,DRV,133.329,-49,Market,Filled,-6533.121,Warning: No quote information available at 09/02/2020 12:00:00 America/New_York, order filled using TradeBar data 
2020-09-03T17:00:00Z,DRV,133.85,49,Market,Filled,6558.65,Warning: No quote information available at 09/03/2020 13:00:00 America/New_York, order filled using TradeBar data 
2020-09-14T16:00:00Z,DRV,133.289,-49,Market,Filled,-6531.161,Warning: No quote information available at 09/14/2020 12:00:00 America/New_York, order filled using TradeBar data 
2020-09-17T14:00:00Z,DRV,130.267,34,Market,Filled,4429.078,Warning: No quote information available at 09/17/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-09-17T18:00:00Z,DRV,134.3,16,Market,Filled,2148.8,Warning: No quote information available at 09/17/2020 14:00:00 America/New_York, order filled using TradeBar data 
2020-09-28T14:00:00Z,DRV,142.8,-50,Market,Filled,-7140,Warning: No quote information available at 09/28/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-10-07T14:00:00Z,DRV,126.7,38,Market,Filled,4814.6,Warning: No quote information available at 10/07/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-10-08T14:00:00Z,DRV,123.05,-38,Market,Filled,-4675.9,Warning: No quote information available at 10/08/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-10-13T14:00:00Z,DRV,123.159,39,Market,Filled,4803.201,Warning: No quote information available at 10/13/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-10-13T15:00:00Z,DRV,126.174,17,Market,Filled,2144.958,Warning: No quote information available at 10/13/2020 11:00:00 America/New_York, order filled using TradeBar data 
2020-10-23T14:00:00Z,DRV,133.289,-39,Market,Filled,-5198.271,Warning: No quote information available at 10/23/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-10-23T17:00:00Z,DRV,137,38,Market,Filled,5206,Warning: No quote information available at 10/23/2020 13:00:00 America/New_York, order filled using TradeBar data 
2020-11-02T15:00:00Z,DRV,147.1,-38,Market,Filled,-5589.8,Warning: No quote information available at 11/02/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-11-02T17:00:00Z,DRV,143.2,-17,Market,Filled,-2434.4,Warning: No quote information available at 11/02/2020 12:00:00 America/New_York, order filled using TradeBar data 
2020-11-06T17:00:00Z,DRV,132.9,41,Market,Filled,5448.9,Warning: No quote information available at 11/06/2020 12:00:00 America/New_York, order filled using TradeBar data 
2020-11-09T15:00:00Z,DRV,97.794,-41,Market,Filled,-4009.554,Warning: No quote information available at 11/09/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-11-12T18:00:00Z,DRV,117.325,39,Market,Filled,4575.675,Warning: No quote information available at 11/12/2020 13:00:00 America/New_York, order filled using TradeBar data 
2020-11-13T16:00:00Z,DRV,112.3,-39,Market,Filled,-4379.7,Warning: No quote information available at 11/13/2020 11:00:00 America/New_York, order filled using TradeBar data 
2020-11-18T19:00:00Z,DRV,106.17,41,Market,Filled,4352.97,Warning: No quote information available at 11/18/2020 14:00:00 America/New_York, order filled using TradeBar data 
2020-11-18T21:00:00Z,DRV,110.3,19,Market On Open,Filled,2095.7, 
2020-11-24T15:00:00Z,DRV,105.7,-41,Market,Filled,-4333.7,Warning: No quote information available at 11/24/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-11-24T16:00:00Z,DRV,104.654,-19,Market,Filled,-1988.426,Warning: No quote information available at 11/24/2020 11:00:00 America/New_York, order filled using TradeBar data 
2020-11-25T16:00:00Z,DRV,110,57,Market,Filled,6270,Warning: No quote information available at 11/25/2020 11:00:00 America/New_York, order filled using TradeBar data 
2020-12-01T15:00:00Z,DRV,108,-39,Market,Filled,-4212,Warning: No quote information available at 12/01/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-12-02T17:00:00Z,DRV,111.3,38,Market,Filled,4229.4,Warning: No quote information available at 12/02/2020 12:00:00 America/New_York, order filled using TradeBar data 
2020-12-03T16:00:00Z,DRV,107.83,-56,Market,Filled,-6038.48,Warning: No quote information available at 12/03/2020 11:00:00 America/New_York, order filled using TradeBar data 
