Time,Symbol,Price,Quantity,Type,Status,Value,Tag 
2009-02-03T21:00:00Z,MIDU,1.804915210117,3588,Market On Open,Filled,6476.0357738997, 
2016-11-07T15:00:00Z,MIDU,23.228608688,2056,Market,Filled,47758.019462528,Warning: No quote information available at 11/07/2016 10:00:00 America/New_York, order filled using TradeBar data 
2016-11-29T15:00:00Z,MIDU,29.355766004,-1414,Market,Filled,-41509.053129656,Warning: No quote information available at 11/29/2016 10:00:00 America/New_York, order filled using TradeBar data 
2016-11-29T20:00:00Z,MIDU,29.854597552,1368,Market,Filled,40841.089451136,Warning: No quote information available at 11/29/2016 15:00:00 America/New_York, order filled using TradeBar data 
2016-11-30T20:00:00Z,MIDU,29.525180492,-1375,Market,Filled,-40597.1231765,Warning: No quote information available at 11/30/2016 15:00:00 America/New_York, order filled using TradeBar data 
2016-12-01T15:00:00Z,MIDU,29.864009468,1360,Market,Filled,40615.05287648,Warning: No quote information available at 12/01/2016 10:00:00 America/New_York, order filled using TradeBar data 
2016-12-01T18:00:00Z,MIDU,29.233411096,-1995,Market,Filled,-58320.65513652,Warning: No quote information available at 12/01/2016 13:00:00 America/New_York, order filled using TradeBar data 
2016-12-02T15:00:00Z,MIDU,29.440473248,1356,Market,Filled,39921.281724288,Warning: No quote information available at 12/02/2016 10:00:00 America/New_York, order filled using TradeBar data 
2016-12-02T18:00:00Z,MIDU,29.186351516,-1356,Market,Filled,-39576.692655696,Warning: No quote information available at 12/02/2016 13:00:00 America/New_York, order filled using TradeBar data 
2016-12-05T15:00:00Z,MIDU,30.21225036,1921,Market,Filled,58037.73294156,Warning: No quote information available at 12/05/2016 10:00:00 America/New_York, order filled using TradeBar data 
2016-12-13T16:00:00Z,MIDU,32.367579124,-1317,Market,Filled,-42628.101706308,Warning: No quote information available at 12/13/2016 11:00:00 America/New_York, order filled using TradeBar data 
2016-12-14T15:00:00Z,MIDU,32.772291512,1293,Market,Filled,42374.572925016,Warning: No quote information available at 12/14/2016 10:00:00 America/New_York, order filled using TradeBar data 
2016-12-14T16:00:00Z,MIDU,32.273459964,-1298,Market,Filled,-41890.951033272,Warning: No quote information available at 12/14/2016 11:00:00 America/New_York, order filled using TradeBar data 
2016-12-14T17:00:00Z,MIDU,32.056985896,-599,Market,Filled,-19202.134551704,Warning: No quote information available at 12/14/2016 12:00:00 America/New_York, order filled using TradeBar data 
2016-12-15T16:00:00Z,MIDU,32.245224216,1297,Market,Filled,41822.055808152,Warning: No quote information available at 12/15/2016 11:00:00 America/New_York, order filled using TradeBar data 
2016-12-15T21:00:00Z,MIDU,31.896983324,-1297,Market On Open,Filled,-41370.387371228, 
2016-12-16T15:00:00Z,MIDU,32.075809728,1295,Market,Filled,41538.17359776,Warning: No quote information available at 12/16/2016 10:00:00 America/New_York, order filled using TradeBar data 
2016-12-16T16:00:00Z,MIDU,32.499345948,589,Market,Filled,19142.114763372,Warning: No quote information available at 12/16/2016 11:00:00 America/New_York, order filled using TradeBar data 
2016-12-16T19:00:00Z,MIDU,31.90639524,-594,Market,Filled,-18952.39877256,Warning: No quote information available at 12/16/2016 14:00:00 America/New_York, order filled using TradeBar data 
2016-12-16T21:00:00Z,MIDU,31.81227608,-1290,Market On Open,Filled,-41037.8361432, 
2016-12-19T15:00:00Z,MIDU,31.981690568,1877,Market,Filled,60029.633196136,Warning: No quote information available at 12/19/2016 10:00:00 America/New_York, order filled using TradeBar data 
2016-12-22T15:00:00Z,MIDU,32.027530951,-1285,Market,Filled,-41155.377272035,Warning: No quote information available at 12/22/2016 10:00:00 America/New_York, order filled using TradeBar data 
2016-12-22T16:00:00Z,MIDU,31.768703254,-592,Market,Filled,-18807.072326368,Warning: No quote information available at 12/22/2016 11:00:00 America/New_York, order filled using TradeBar data 
2016-12-27T15:00:00Z,MIDU,32.468496657,1846,Market,Filled,59936.844828822,Warning: No quote information available at 12/27/2016 10:00:00 America/New_York, order filled using TradeBar data 
2016-12-28T15:00:00Z,MIDU,31.941255052,-582,Market,Filled,-18589.810440264,Warning: No quote information available at 12/28/2016 10:00:00 America/New_York, order filled using TradeBar data 
2016-12-28T16:00:00Z,MIDU,31.663254933,-1264,Market,Filled,-40022.354235312,Warning: No quote information available at 12/28/2016 11:00:00 America/New_York, order filled using TradeBar data 
2017-01-03T15:00:00Z,MIDU,31.835806731,1843,Market,Filled,58673.391805233,Warning: No quote information available at 01/03/2017 10:00:00 America/New_York, order filled using TradeBar data 
2017-01-03T17:00:00Z,MIDU,31.260634071,-581,Market,Filled,-18162.428395251,Warning: No quote information available at 01/03/2017 12:00:00 America/New_York, order filled using TradeBar data 
2017-01-04T15:00:00Z,MIDU,32.573944978,556,Market,Filled,18111.113407768,Warning: No quote information available at 01/04/2017 10:00:00 America/New_York, order filled using TradeBar data 
2017-01-09T15:00:00Z,MIDU,31.92208263,-1244,Market,Filled,-39711.07079172,Warning: No quote information available at 01/09/2017 10:00:00 America/New_York, order filled using TradeBar data 
2017-01-09T21:00:00Z,MIDU,31.787875676,-574,Market On Open,Filled,-18246.240638024, 
2017-01-10T16:00:00Z,MIDU,32.343875914,1794,Market,Filled,58024.913389716,Warning: No quote information available at 01/10/2017 11:00:00 America/New_York, order filled using TradeBar data 
2017-01-12T16:00:00Z,MIDU,31.279806493,-1794,Market,Filled,-56115.972848442,Warning: No quote information available at 01/12/2017 11:00:00 America/New_York, order filled using TradeBar data 
2017-01-12T21:00:00Z,MIDU,32.363048336,1193,Market On Open,Filled,38609.116664848, 
2017-01-13T15:00:00Z,MIDU,32.88070373,534,Market,Filled,17558.29579182,Warning: No quote information available at 01/13/2017 10:00:00 America/New_York, order filled using TradeBar data 
2017-01-17T20:00:00Z,MIDU,31.663254933,-1727,Market,Filled,-54682.441269291,Warning: No quote information available at 01/17/2017 15:00:00 America/New_York, order filled using TradeBar data 
2017-01-20T15:00:00Z,MIDU,32.056289584,1169,Market,Filled,37473.802523696,Warning: No quote information available at 01/20/2017 10:00:00 America/New_York, order filled using TradeBar data 
2017-01-20T17:00:00Z,MIDU,32.085048217,539,Market,Filled,17293.840988963,Warning: No quote information available at 01/20/2017 12:00:00 America/New_York, order filled using TradeBar data 
2017-01-23T16:00:00Z,MIDU,31.452358291,-1708,Market,Filled,-53720.627961028,Warning: No quote information available at 01/23/2017 11:00:00 America/New_York, order filled using TradeBar data 
2017-01-24T15:00:00Z,MIDU,32.449324235,1656,Market,Filled,53736.08093316,Warning: No quote information available at 01/24/2017 10:00:00 America/New_York, order filled using TradeBar data 
2017-01-27T17:00:00Z,MIDU,33.043669317,-1134,Market,Filled,-37471.521005478,Warning: No quote information available at 01/27/2017 12:00:00 America/New_York, order filled using TradeBar data 
2017-01-30T15:00:00Z,MIDU,31.845392942,-522,Market,Filled,-16623.295115724,Warning: No quote information available at 01/30/2017 10:00:00 America/New_York, order filled using TradeBar data 
2017-02-01T15:00:00Z,MIDU,32.986152051,1121,Market,Filled,36977.476449171,Warning: No quote information available at 02/01/2017 10:00:00 America/New_York, order filled using TradeBar data 
2017-02-01T20:00:00Z,MIDU,32.046703373,-1121,Market,Filled,-35924.354481133,Warning: No quote information available at 02/01/2017 15:00:00 America/New_York, order filled using TradeBar data 
2017-02-02T16:00:00Z,MIDU,32.68897951,1111,Market,Filled,36317.45623561,Warning: No quote information available at 02/02/2017 11:00:00 America/New_York, order filled using TradeBar data 
2017-02-03T15:00:00Z,MIDU,33.005324473,507,Market,Filled,16733.699507811,Warning: No quote information available at 02/03/2017 10:00:00 America/New_York, order filled using TradeBar data 
2017-02-08T15:00:00Z,MIDU,32.382220758,-1618,Market,Filled,-52394.433186444,Warning: No quote information available at 02/08/2017 10:00:00 America/New_York, order filled using TradeBar data 
2017-02-08T21:00:00Z,MIDU,33.158703849,502,Market On Open,Filled,16645.669332198, 
2017-02-09T15:00:00Z,MIDU,33.398359124,1071,Market,Filled,35769.642621804,Warning: No quote information available at 02/09/2017 10:00:00 America/New_York, order filled using TradeBar data 
2017-02-23T16:00:00Z,MIDU,35.037601205,-1573,Market,Filled,-55114.146695465,Warning: No quote information available at 02/23/2017 11:00:00 America/New_York, order filled using TradeBar data 
2017-02-27T15:00:00Z,MIDU,35.584015232,1057,Market,Filled,37612.304100224,Warning: No quote information available at 02/27/2017 10:00:00 America/New_York, order filled using TradeBar data 
2017-02-27T16:00:00Z,MIDU,36.034567149,481,Market,Filled,17332.626798669,Warning: No quote information available at 02/27/2017 11:00:00 America/New_York, order filled using TradeBar data 
2017-02-28T21:00:00Z,MIDU,36.053739571,-484,Market On Open,Filled,-17450.009952364, 
2017-03-01T15:00:00Z,MIDU,36.552222543,477,Market,Filled,17435.410153011,Warning: No quote information available at 03/01/2017 10:00:00 America/New_York, order filled using TradeBar data 
2017-03-03T15:00:00Z,MIDU,35.353946168,-1047,Market,Filled,-37015.581637896,Warning: No quote information available at 03/03/2017 10:00:00 America/New_York, order filled using TradeBar data 
2017-03-03T19:00:00Z,MIDU,35.210153003,-484,Market,Filled,-17041.714053452,Warning: No quote information available at 03/03/2017 14:00:00 America/New_York, order filled using TradeBar data 
2017-03-10T15:00:00Z,MIDU,33.963945573,1090,Market,Filled,37020.70067457,Warning: No quote information available at 03/10/2017 10:00:00 America/New_York, order filled using TradeBar data 
2017-03-10T16:00:00Z,MIDU,33.657186821,-1090,Market,Filled,-36686.33363489,Warning: No quote information available at 03/10/2017 11:00:00 America/New_York, order filled using TradeBar data 
2017-03-10T21:00:00Z,MIDU,33.973531784,1086,Market On Open,Filled,36895.255517424, 
2017-03-13T14:00:00Z,MIDU,34.155669793,494,Market,Filled,16872.900877742,Warning: No quote information available at 03/13/2017 10:00:00 America/New_York, order filled using TradeBar data 
2017-03-14T14:00:00Z,MIDU,33.417531546,-1580,Market,Filled,-52799.69984268,Warning: No quote information available at 03/14/2017 10:00:00 America/New_York, order filled using TradeBar data 
2017-03-15T14:00:00Z,MIDU,34.31863538,1540,Market,Filled,52850.6984852,Warning: No quote information available at 03/15/2017 10:00:00 America/New_York, order filled using TradeBar data 
2017-03-20T14:00:00Z,MIDU,34.567876866,-1054,Market,Filled,-36434.542216764,Warning: No quote information available at 03/20/2017 10:00:00 America/New_York, order filled using TradeBar data 
2017-03-21T15:00:00Z,MIDU,33.302497014,-486,Market,Filled,-16185.013548804,Warning: No quote information available at 03/21/2017 11:00:00 America/New_York, order filled using TradeBar data 
2017-03-23T15:00:00Z,MIDU,33.407945335,1078,Market,Filled,36013.76507113,Warning: No quote information available at 03/23/2017 11:00:00 America/New_York, order filled using TradeBar data 
2017-03-27T14:00:00Z,MIDU,31.950841263,-1078,Market,Filled,-34443.006881514,Warning: No quote information available at 03/27/2017 10:00:00 America/New_York, order filled using TradeBar data 
2017-03-28T16:00:00Z,MIDU,33.149117638,1542,Market,Filled,51115.939397796,Warning: No quote information available at 03/28/2017 12:00:00 America/New_York, order filled using TradeBar data 
2017-04-03T16:00:00Z,MIDU,33.484635023,-1056,Market,Filled,-35359.774584288,Warning: No quote information available at 04/03/2017 12:00:00 America/New_York, order filled using TradeBar data 
2017-04-05T14:00:00Z,MIDU,34.289876747,1030,Market,Filled,35318.57304941,Warning: No quote information available at 04/05/2017 10:00:00 America/New_York, order filled using TradeBar data 
2017-04-05T19:00:00Z,MIDU,33.494221234,-1516,Market,Filled,-50777.239390744,Warning: No quote information available at 04/05/2017 15:00:00 America/New_York, order filled using TradeBar data 
2017-04-06T16:00:00Z,MIDU,33.542152289,1036,Market,Filled,34749.669771404,Warning: No quote information available at 04/06/2017 12:00:00 America/New_York, order filled using TradeBar data 
2017-04-07T17:00:00Z,MIDU,33.714704087,476,Market,Filled,16048.199145412,Warning: No quote information available at 04/07/2017 13:00:00 America/New_York, order filled using TradeBar data 
2017-04-12T16:00:00Z,MIDU,33.197048693,-1034,Market,Filled,-34325.748348562,Warning: No quote information available at 04/12/2017 12:00:00 America/New_York, order filled using TradeBar data 
2017-04-13T14:00:00Z,MIDU,33.07242795,-478,Market,Filled,-15808.6205601,Warning: No quote information available at 04/13/2017 10:00:00 America/New_York, order filled using TradeBar data 
2017-04-18T14:00:00Z,MIDU,33.043669317,1039,Market,Filled,34332.372420363,Warning: No quote information available at 04/18/2017 10:00:00 America/New_York, order filled using TradeBar data 
2017-04-19T14:00:00Z,MIDU,33.772221353,468,Market,Filled,15805.399593204,Warning: No quote information available at 04/19/2017 10:00:00 America/New_York, order filled using TradeBar data 
2017-04-28T15:00:00Z,MIDU,35.344359957,-1033,Market,Filled,-36510.723835581,Warning: No quote information available at 04/28/2017 11:00:00 America/New_York, order filled using TradeBar data 
2017-04-28T16:00:00Z,MIDU,35.171808159,-474,Market,Filled,-16671.437067366,Warning: No quote information available at 04/28/2017 12:00:00 America/New_York, order filled using TradeBar data 
2017-05-05T14:00:00Z,MIDU,34.769187297,1044,Market,Filled,36299.031538068,Warning: No quote information available at 05/05/2017 10:00:00 America/New_York, order filled using TradeBar data 
2017-05-05T16:00:00Z,MIDU,35.018428783,478,Market,Filled,16738.808958274,Warning: No quote information available at 05/05/2017 12:00:00 America/New_York, order filled using TradeBar data 
2017-05-11T14:00:00Z,MIDU,34.174842215,-1522,Market,Filled,-52014.10985123,Warning: No quote information available at 05/11/2017 10:00:00 America/New_York, order filled using TradeBar data 
2017-05-15T14:00:00Z,MIDU,35.056773627,1485,Market,Filled,52059.308836095,Warning: No quote information available at 05/15/2017 10:00:00 America/New_York, order filled using TradeBar data 
2017-05-17T14:00:00Z,MIDU,33.312083225,-1485,Market,Filled,-49468.443589125,Warning: No quote information available at 05/17/2017 10:00:00 America/New_York, order filled using TradeBar data 
